10001d9a,mDiffusion0HorizontalDegree
2821c929,T_HideEnd
283c75e1,mCoopThirdGroupBulletDamageRateBias
283ca40a,front2_0104
284848bc,ErodeNoiseForFreq1
284d150f,mSplash_D_FirstAroundBulletNum
28577d9e,WaitHold_Nrml_Sp
285a1f80,mContinueFilter_Fade
2861cb7f,mAutoSwitchClockwise
28672720,mParabolaOffsetY
2889a90e,mPatrol_CalcRailSpeedRate
28a065ce,mGndColRadius
28a36a82,mDestroyWaitFrame
28a4ba3e,mBarrier_MinRadius
28a7c8e4,Jump_SprMissle00
28ab2c91,mMapAreaPatternSize
28b4209d,side2_L_0004
28b49eed,Hair3_R
28d2aa25,mLevelBuffer[0]
28d5090b,mSniperCameraMoveStartChargeRate
28dad8b1,Warning
28dcff36,mCollisionPlayerRadiusMaxHigh
28f9f19e,mCoopSplashDamageOutsideMinValue
29004488,Rotate
290aad9c,mDropHitIkuraThreshold
290e1fdf,mRollerImpact
29130667,mMinChargePaintRadiusRateToFull
29164f5b,mBurstDamageRadius
2929adca,mDamageStrOffsetY
29346530,mSplash_C_WallDropPaintFallRadius
293a759a,mCandidateCalcWait
293b8063,mMinChargeDamage
293dfb69,mDeparture_Train_EndRt
293f2bbe,mReturnToTrainShape
293fb43f,mJumpAttackJumpSpeed
2945efb1,mBurst_SplashAroundFuzzyRate_Ch0
295713cd,AttackL1
2966da92,Hair4_L_0003
2970c66f,mEndDelayTime
297700a6,mBreadSchedules[4]
297bfbff,front1_0101
297d7170,mShieldScale
2984b8f1,mCurveStateMaxFrame
2988d9b6,mScaleFix
298d80f6,ControllerUpdaterAroundCenter
298e5fc8,mDuckers[3]
299ff4c8,mInitVelMinCharge_Special
29a2c586,front2_L_0105
29a7d396,mBurst_WaitFrmNoSearch
29c05876,mWaterFall_FadeOutRate
29c1d441,ServiceWaitAll01
29c8b70c,run_up
29c8bdf7,nape2_L_0005
29c96c77,MoveVelRt_Human_ShotG
29ca19b1,mDive_Eyesight_Height
29cf66ef,mRotateKd
29e3ec29,mMissileNum
29f12aa4,mShotAftFrame
29f3ba9e,mLostTargetTime
2a03b41,EntryR
2a04b359,mPendlumuBoneName
2a063b29,mVolumeFixRate
2a088702,Wait_Plaza_TalkB
2a253d9b,mYAtDemoEnd
2a30c0b,mDuckers[0]
2a32f9cd,mFootPrintAnimBuffer[16]
2a45274b,mMinScale
2a5e9172,Walk_Plaza_LookImportant
2a64a7ac,mTwoShot_MoveTime
2a798ab6,RollingShoot_Twins
2a8bba9f,BurstDamageRt_SubL
2a93d27d,mFirstGroupTargetSpeedXZ
2a9c325a,Wanted
2aa3d3ec,mPunchMoves
2aa4199c,mDistanceXZ
2abec0b0,buildInSpeakerOutputVolume
2ac34283,mDirectEscapeYMax
2ac5037c,mShotOffsetY
2ac74633,mIsInheritSpawnerVelocity
2ac8216f,mLocalDirShiftMuzzle
2acac5b,WalkBackHold_GHoko
2adc5a64,WalkHold_BigLaser
2aef0980,Walk_Plaza_SurpriseR
2aef71d6,mTripleShotSpan
2af499f8,mGameOver_Fade
2affcfa,mUnrelaxFrm
2b11f505,mGripL
2b1317fc,mPrepareFrameInShot
2b13e1b4,Hair4_R_0200
2b1852b,BreakR
2b1ae053,mLensDOF_FoculRange.f32
2b220c7b,mCanopyBaseSpeedComeOverRate
2b292978,mTakoyakiTargetFanPatterns[1]
2b334356,mBoneIndex
2b3c1549,mFlyAwayBuoyancy
2b53efea,mDamageRate
2b547472,mStepSink_Kp
2b54a4f5,mArmRootLeanRotSpeed
2b5ae718,T_Appear
2b5badf2,mCoopFullChargeDamage
2b5f6c2e,mStaticCapsuleParams[10]
2b810495,mSplash_C_PositionOffset
2b91e311,mInkRecoverSplashStop
2b9d0512,Wait_Shop_Change_Hed_M
2bb0b179,mBgmVolume
2bb38f0f,mRainParams
2bb54f60,BreadAroundOut
2bc4c8aa,mIsUseLimit
2bd2c60f,mInkBarDamage
2bd42e5a,mBurst_SplashNum_MaxCharge
2be62660,mRotateFrame
2be6de18,mWarpDestroyWaitFrame
2bea3493,mSteepPaint_MaxRadiusPerDrain
2bfa8fc2,mSplash_A_PaintFarR
2c00d74a,mFadeEnd
2c033da5,mDamageSpanFrameForObj
2c0826dd,mBodyColCurlingBoundCrossRate
2c0b584f,mUseCenter
2c1a5936,mTakopterAlive1MessageFrame
2c1c8cd0,mSwingDownComboAngle
2c297e4b,mBurst_SplashVelLHigh
2c29852e,mCoreDamageMaxPlayerSpeedRate
2c3218a,mRotSpeedRadInWaterCutter
2c369390,mHellDieOffset
2c4df4d2,mOctaMapDemoWaitTimeKey
2c536288,mPlayerPosOffset
2c5f9422,mDuckingParams1
2c6970f7,Lose_Umbrella_St
2c6a70d3,mPeriod_SecondToThird
2c6b8156,StaffRollOctaNpcParam
2c6e4aa4,mShotEdFrame
2c6e6a1b,mLandSplashNum
2c752a48,WaitGrindRightTurn_BBll
2c79c8ba,mBulletDamage
2c82af38,mStraightStateEndSpeed
2c877f22,mCompoundParams
2c8c6019,sdkVolumeOnLibraryApplet
2c915702,mBalloonPlayerDetectRadius
2c9334f6,mEffectLerpRateReverse
2ca153a8,mWallDropPaintTarget2AlphaEnd
2cc93b3b,mInkConsume_LastBoss
2cc9fd6e,mSplashDamageInsideMinValue
2cced831,mAirMoveLmt_Frm
2cd1a58a,WorldWait
2ce57990,mPaintRadius
2ce95914,mFootColRemoveAnim
2cf186a9,back_0103
2cf2344c,mArrowOffsetY
2cf60116,mBurst_SplashPitL_FullCharge
2d01c3a1,mDynamicsSphereParams[24]
2d0451b3,OpInkEffect_Reduction
2d0fcc5d,WalkLeftHold_SprMissle
2d102119,mKeyBuffer[1]
2d1b9800,mBombCoreDamageRadius
2d32c44a,mKnockbackShapeHeight
2d33106e,mBurst_Radius_Near_LastBoss
2d351f25,SakelienLarge
2d465e2c,mBubbleSpeed
2d49edce,mFailedImpactUserPosOffsetY
2d4a7ee1,SwingDownVerticalSt
2d5a5b33,RunLeftHold_JetPack
2d602b6d,mBalancedMass
2d6352ca,mIsUseStepSink
2d63d044,WaitGrind_Nrml
2d775dfe,side1_R_0004
2d7f27e6,mIsWeakSync
2d8166f7,mBurst_PaintR_Mission
2d8cc89c,mDynamicsParamsBuffer[3]
2d9e540a,mFootPrintAnimBuffer
2da3e49f,mSplash_D_DefaultDeg
2da920d3,mTestScale
2dab292d,mPunchPattern[13]
2daffafb,mSpeedL
2db7afc1,mAttractSpeedDownMin
2dc43480,Damage
2dd29073,mFirstGroupBulletFirstDamageMaxValue
2dd77625,MoveVel_Human_ShortWeapon
2de0d1a9,mLaserHitRadius
2ded40b7,mSecondGroupAfterBulletBoundPaintRadiusOffset
2df8d585,mImpactVelGs
2e0c7147,side2_L_0001
2e0c7840,mPaintRepeatFrame
2e0dc89e,mRotateAxisChangeRange
2e1b2e10,mPaintGridHeight
2e20306c,mSplashAirResist
2e247136,mArmJointVelDumpRate
2e2bda32,WalkBackShoot_Chrg
2e377b1,mUseBombInDokanWarpFrame
2e37805f,mHitStopNoiseAmp
2e396e79,mBarrierShapePlayerAtStart
2e4b49c0,mCanClimbWallHeight
2e4de6c5,mFlyingHoheiMissileLaunchHeight
2e6ba459,mPendulumM
2e6ef2ca,SoundMiscParams
2e7984ef,mImpactBulletX
2e7b2437,mOffFieldY
2e7c6624,front01
2e808efc,mAngleLimitP
2e843ba3,mImpactForPlayer
2e8c527e,mStandByFrame
2e903822,mBugFix_SwingRepeatAndMoveLmt
2e906bd6,Hair3_R_0200
2e92105a,Start_Grind_Nrml
2e9a4cc3,mHitWallSplashDistanceRate
2eab764f,mQuickChaseAdjustPillarFrame
2ead685d,mInitVelDegBias
2eb66df7,mStopMoveOnReturn
2eba4813,mCanopyReboundBoundAddVel
2ebd5841,mStateName
2ebd6eb0,WalkLeftShoot_Chrg
2ebdf882,mZakoAppearWeightArray
2ed4771f,mControlForceRotate
2ee9980e,Wait_Nrml
2efc19f2,mContactJumpPanelMaxNumVS_SettingOcta_
2efea144,mFBMOctaves
2f0640f3,mSurprisedMessageBuffer[3]
2f12abac,mContactJumpPanelAddSpeedVS_SettingOcta_
2f150886,mAttackFallableDist
2f1c0547,OpInk_VelGnd_ShotK
2f237cc5,mSplashDamageOutsideMinValue
2f2ef1ff,mPaintRadiusAddOrScaleType
2f2ef919,mBallSpeed
2f3aadbe,mSecondGroupBulletFirstPaintFarRate
2f477df8,mDynamicsSphereParams[14]
2f4c706a,mPlayerAcc
2f618a1f,mBodyRotAccDegPerSec
2f62d7bc,ThrowMiss_Twins
2f6558d8,mAttractSpeedMax
2f6ac1bc,mRailFollowableParams
2f733901,mDamageVeryWeak
2f77a212,mNozzleBaseHeight
2f78681e,mSpeedThresholdImpactPlayer
2f7f7401,mBombPattern[1]
2f946bea,mMoveSpeedChaseToSwing
2f9708a8,mPunchRejectRadius
2f9b3077,mBurst_KnockBackKb_Ch2
2f9c210a,mSwingDownVStWaitFrame
2fa28d36,mLightCtrlLoopEnd
2fb95cbf,mThroughWall
2fd5b4ea,mLeapStampMaxDistFromCenter
2fddd5ed,mSearchRadius
2fed9774,mPunchPattern[23]
2fef4763,mSplashDamageReductionStartFrame
2ff353b4,mCautionOffsetAttractSpeed
2ff48735,mCustomGEnvName
2ff61bfb,mProgressMarkerOffset
2ffe6cef,mMaxPaintIntensityInAlpha
3013aa44,mEmitLife
301b325e,mTakopterAndStopcockAppearFrameInRefresh2
3020710b,mExplodeCrossPaintRayLength
3025573a,Rotate
302bb56,mCustomSceneEnvName
302bf943,mStartAttackInInkBarAngleDegDiff
302f7590,mTargetCircleEffectDefaultRadius
3034e7ee,mInitVelMinCharge
303809f0,mPredictLightOffFrame
303ddf35,Hair1_L_0201
30477fd9,mSpout_SplashPaintR_MinRate
30499e40,mNoLandingDeceleratingTime
304dac9e,mQuickContinueNum
305a5b1c,mQuakeFrequency
306fd053,mBasePos
3070e328,mCoefOfRestitution
3071c3ed,mSplash_D_CoverApertureFreeFrame
30743b09,mSplashPaintRadiusReductionStartFrame
3078a243,amiiboPose_StandingVss_00_Nrml
30839790,mBurst_Radius_Far_FullCharge
3083d891,OpenOmen
308f8ba8,mThirdGroupBulletFirstDamageMaxValue
308fad9e,Hair1_L
30956e89,mDuckers[2]
30b0b20,mFloatOffsetRateToPich
30d42f62,mConnectionForce
30dcbce0,mEventTargettableParams
30e5badd,mShotMinOffsetY
30f22b3,mVLiftCheck_GapTop
30f53ac4,mAutoOpenTempCancelBox
30fa5ee9,mInkConsumeCoreMinSpeed
30fe74f5,mPlayerColRadius_Air
310299fc,Jump_Grind_GHoko_Ed
31033a78,mChaseSpeedInPush
310b47fb,mRotateFrame
310e3939,mHikikomoriCountdownSpeed
31141ba4,mWaveRadiusMin
311859b2,mRotSlowMinSpeed
31254bb,Wait_Plaza_IdolFan_A
312e4d9d,mRiseFall_SquidAccRtDamp_Frm
312f1fa3,mBurst_SplashOfstY_LastBoss
31382609,mStateParamsBuffer[4]
3146b01b,mBurst_Radius_Far_Ch0
3153c4cb,mMapName
3166b588,Tnk_Coop_Jump_Ed
316a4384,mPaintSpanFrame
31710630,mShotVel
3171f5b,mIsEmitBySideStep
317860f6,mStepSink_PaddingXZ
31814342,mSplashPosB
3185c7b,mFlyHeightShot
318c3327,mAttackStartRangeY
31912fdb,mThrowVelocityNear
31a8237e,mCanopyKeepSpeedFrame
31aa3ba3,Level2Demo
31b4f090,Nice_Nrml
31b616f9,mReturnRotRate
31b71296,mAimPosOffsetZ
31c99b64,mLevelBuffer[1]
31cdf9c3,BombDamage_Reduction
31d179fd,Exit_ToHuman
31d66b53,mVolumeFar
31e48fb1,mFootPaintRadiusMuzzle
31e520bd,mAttackNum
31e54413,mFly_CeilingKf_Y
31ed3597,ConsumeRt_Main
31f33bcc,mFirstGroupBulletNum
3215b080,mHeight
322173b,mDamageReduceStartFrame
322425bc,mCollisionRadiusForPlayerSwellFrame
32321839,mTakoyakiTargetFanPatterns[0]
3233b3d7,mDynamicsParams
323a2344,mResetSelectorInRespawn
323cafc6,mPixelMonitorRadius
32445d6f,mStaticCapsuleParams[11]
325bdb36,mRiseFall_ToSquid_GravityDownBias
3269f614,mAutoFinish_VelY
326fc4a3,mThirdGroupBulletFirstInitSpeedBase
32771957,mFlyingHoheiMissile
327866d8,mSecondGroupBulletSecondAfterPaintFarD
3278f276,mBurst_Damage_Far_Tutorial
327f4687,Dying_AroudFrm
3280d0c6,mBurst_Radius_Far_Rival
32861e03,mCanopyDirXZ_RotDegBias
32877e1d,mSecondPeriodMaxChargeShootingFrame
3288ca20,mChaseMaxFrame
3299c32e,mFullChargePaintRadiusRateGroundToOther
329a1a08,TalkWait_Cellphone
32ad5ee5,CameraParameter
32bb2d35,mPlayerSideJumpTimeCoef
32c3f7c0,mMoveDistH
32c93b2,mInitVel
32db8176,Hair4_L_0200
32e6026a,Idle
32e7fbeb,mWaveRadiusMax
32f06f17,mCoopCanopyFrame
32f55525,mBoostStepableParamsSink
32ff3a8,WalkLeftAim_Glng
33001d95,mSplash_A_WallDropPaintTarget2AlphaMid
33073c62,mRotSpeedSwordToBike
3315a4a7,Throw
33187762,mBeatDstEnd
331eb15e,mBurstPaintRadius
3329c88c,mFootPrintAnimBuffer[17]
332cb5da,ServiceWaitAll01
332ec967,mEnemyExplodeCrossPaintRayLength
3334d7e2,mAccMaxDist
333da5bc,mMaxDamageInPlayer
33401fc9,mStartAttenuPower
3343b24c,Wait_LocalLobby_Announce
3344762c,mBoostCoolDownForAttack
334e8b9,mChaseRotateDegreeMax
334f321c,mHitPlayerDrapHitObjectOffset
3351d70e,StartWait
335544b1,mSecondGroupBulletFirstPaintFarD
335c03f1,mHideAngle
335cfe3f,mSplash_C_DrawRadius
3367a14d,mLotInsertNumLv4
33713678,mSplash_A_FirstAroundTotalNum
337fce19,Jump_Grind_Umbrella
33829533,mPaintNearDiffusionDistance
3391ab86,mBackStepNearDistFromCenter
33973c8f,mEnvMapLightIntensity
33a4a83c,mCharge_DecrFramePerGacha
33aae6d1,mPlayerWaitAnimBlendFrame
33b2122a,MoveVel_Human_BigWeapon
33c02d6f,mBulletCollisionRadiusForFieldSwellFrame
33c5595c,Wait_Plaza_RhythmA
33c7d023,mSwingDownHMoveSpeed
33d11871,mWaitShootingFrame
33db6fdf,MarkingTime_ShortRt_Thermal
33dc5387,mPlayerJumpRightSpeed
33dcbca,mGear_Head
33f71625,mRotFootDelay
340a9c96,Respawn
340b1058,mKeyBuffer[0]
34105721,Sp_Start_AquaBall_Ed
3413a72a,mFlySplash_Distance_Ch1
341a5140,Jump_Grind_BBll
341af2e0,mDynamicsSphereParams[25]
3425f01b,Hair2_R_0001
345203a2,mSplash_D_OrderNoRandomNum
34552839,mBurst_SplashPaintR_MaxCharge
34558c7c,front01
3466e14e,Attack_Bubble
347830be,mSplash_C_CoverApertureFreeFrame
34846ad6,ToHuman_Chrg
348b1556,mFailedImpact
348d727e,amiiboPose_StandingVss_02_Nrml
348ea81a,mRealTakopterAppearFrameInRefresh2
3494ea73,mOceanWindSpeed
3497f9dd,mDynamicsParamsBuffer[2]
34b0186c,mPunchPattern[12]
34b7844b,Damage_BBll
34ba4331,TurnOn
34ba5a13,mShowGuideAgainFrame
34bade15,mScale_Kd
34bde0ec,mLineNum
34c59afa,mZukkokeFrame
34c857d1,Hair3_R
34c8d07e,mSpeedExplodeSt
34cb3590,mFrameOffsetMaxMoveLength
34ddfc8d,mRollerCoreDamageK
35024a01,mShotSpeedDownCnt
351696b0,mDelayFrame
351ca24c,WaitAim_Glng
35241c83,ConsumeRt_Sub_High
3528e353,mAroundOffset
3528eae9,mBurst_KnockBackCoreImpact
352a9176,mMoveSpeedCoefSink
35379b00,mMoveRadius
35394b09,mBombIsAimedAtPlayer
35438f70,mStall_EffectWaitTime
3547cc72,mDrillLifeCureStartFrameInStandby
354e20d4,back4_0201
354f3c20,mBoostStepableParams
35580034,mPaintGauge_SpecialFrm
355942e6,mAccelCliff
355cd937,front1_0103
355d71a8,mHitStopFrame
355dc74b,mFaraway_AlphaOutRate
355e17bd,nape2_0201
3560831e,Hair4_R
35631314,mCanopyDirXZ_RotDeg_L
356cc219,mFestEndRegion
356d01e1,mObjCollisionParams
357d68f3,mPaintInterval
3588d664,mBackAppearDistMax
3589eb1c,mDynamicsBulletForce
358af711,mMove_TrnGnd
35962fba,Hair4_L_0005
359893b2,mCanopyReboundMinSpeed
359f29c,mBombCoreDamageRadiusMiddle
35aa7189,mLastSuccessInFinishFrame
35b5afd4,mFindStateLength
35b5d0a3,mSpinTimeToStopSec
35c7d4af,mRollerHitImpactYSwingDownShotRoller
35cd9243,mModelTargetRotateAxisVelDegree
35cdcda3,mSplash_B_CoverApertureFreeFrame
35ce1d5e,mSplashDamageOutsideMinValue
35d887dd,backB_0104
35e46f3b,ThrowBomb_BothHands
35e9b4b6,Hair1_L_0001
36032cf6,mChaseSpeedInPull
36040af6,ShotWait
360488c9,mGuideCenterGroup
3609519a,mCurveBaseSpeed
361d71b2,mSurprisedMessageBuffer[2]
36249cf5,mSplashDamageInsideMinValue
362d8dd7,mDmgRatioRollerCore
3636c8fd,mBurst_Radius_Far_LastBoss
364144b,mFaraway_AccZ
36514de8,mMinSpeed
365c4cb9,mDynamicsSphereParams[15]
365e5d04,mDetectJamDistance
36644540,mBombPattern[0]
367b362b,mBackAppearDistMin
367c537a,mJumpDisableTime
369054a,mBurst_SplashNum
3696d713,mRejectMagSquidFall
36a9bf7,mExplodeCeilCheckDist
36ab8bc9,mBurst_Radius_MiddleHigh
36c00d10,mBurst_SplashPitH_Mission
36c31579,mJamRateAcc
36c31bb3,mIsUsePillarInnerCollision
36c38b92,ChargeEd
36cba4bd,mThirdGroupBurst_Damage_Far
36e5b2dc,mIsUseParabolaMove
36ee3f74,mBombCoreRadiusNear
36f41436,mKnockBackMaxSideDegree
36f6a635,mPunchPattern[22]
36faa09b,mLifeCoef
36fc6585,mEyeBoneDirectableParams
36fe9a2a,mRotateWeakParams
370c512c,mPos0
37127387,mBombRadius
3713ca84,mSplash_A_CoverApertureFreeFrame
371b187d,mAirChargeRateByEmpty
3728ed41,back2_0004
37299b58,mKnockBackToPlayerAtReWind
372a8b58,back5_0201
3748621d,mVRName
374e4ed6,mRepeatFrame
37625a55,mKeepCameraFront
37652836,mFlyingHoheiMissileChangeVecRight
376fa868,DokanWarp_TameFrm
37785bb8,mPlayerRotateY
377ef403,WaitA
378bb3ab,mBarrierRadiusMaxFlicker
37a689d7,mIsRotateXZ
37ab7cda,mSpiralSplashMaxSpanBulletCounter
37abac2a,ServiceWait
37ac125b,mSphereSplashDropPaintRadius
37ae6bc7,T_stance
37b0a845,mEnableCoopAreaKeepOut
37ba3609,mShotTargetHeight
37c7d3e9,Open
37d324ca,mRotSpeedLost
37d9a28c,mPaintColRadius
37e86e57,mDontSearchPlayerAngleDeg
37f3f67a,mAttackCheckDist
37f4cb68,mSplash_D_Deg
37f8f1fc,mCollisionPlayerRadius_Expansion
38001b32,mGoRailSpeedCoef
38019bf2,amiiboPose_StandingVss_00_Rllr
3802932b,SakelienSmall
380739c3,mMaxPaintIntensityInBravo
38075462,mStrategySetTable_Lv2
380ccb2b,mAttackKnockbackRush
3816efe5,mInitVelMaxCharge
38207f5a,Jump_BigShot00
38288578,mDynamicsSphereParams[2]
382a3999,mIntervalFrame
382eca26,mPillarWeakPointOffset
382ef75e,mCanopyMoveKnockBackDegree
382fca0b,mGroundCrossBoundRate
38461efe,mMovePaintCheck_OffsetY
3846fe1e,mBgmEndState
384a10d,T_ChaseSlow
3850b756,Talk
38526986,mAnimNameLeft
3858b869,mPlayerSideJumpDistanceB
385bc941,Sit_Rap
3869b261,mMaxAccel_Normal
387592c4,mTiltAcc
387631f3,mAttackableDistanceXZ
387e04ab,mMaxChargeHitSplashNum
387f05dd,mSpout_SplashDamage
3880c5b5,Think
3881d6cc,MarkingTime_ShortRt_Thermal
3886f28a,mSecondGroupBulletSecondAfterPaintNearR
388c635c,mFootPrintDistance
38906eb8,mSecondGroupBulletStraightFrame
38a2b0bc,side2_L_0004
38a764fb,mInitVelSecondPeriodMinCharge
38aecf0e,WaitGrind
38b16060,mEnableHeightBaseClamp
38c31e8e,Breaktime
38c50396,Burst
38cb4936,mDamageRateBulletBubble
38d08364,mSplash_D_WallDropPaintTarget0FrameMax
38d2fc01,Win_Chrg
38db4c8,mTransitShape
38dcf6,mDynamics
38ee0c7f,mFlySplash_Vel
38f2a833,mCoopFullChargeInkConsume
38f43128,mDeathCamera_DelayRate
38fe3986,Wait_Plaza_TalkChairA
3907326e,Sp_Start_RainCloud
391819d3,WalkRightHold_BigLaser
391f644e,mDanceAnim[8]
393c3397,mFirstGroupBulletFirstCollsionRadiusForPlayer
39411e0f,mAreaParams[0]
394c8b77,mRollerHitImpactYJumpAttack
3955509d,Hair2_L_0004
3957ea43,back3_0004
396cc18e,Jump0
3970b8a7,mIsRight
3973f569,mPredictionGravity
3975123e,mCameraBuffer[6]
397d3d79,mBombDamageNear_A
398540e4,mRopeK
3989760,mOceanDetailNormalUVScale
398c42da,mAutoFinish_CheckDist
39a5aec7,mSideStepUnrelaxFrmNoSideStep
39a7393b,mBurst_KnockBackRadius_SJ
39a85f1e,mHeightTable[9]
39b3cb76,mMonthlyRewardStartScale
39b9eb5e,Tnk_Coop_Surface
39badc6d,mSplash_B_PaintNearR
39bb6d69,mRiseFall_ToSquid_GravityDownFrm
39c3f252,mFindFrame
39ca28c3,front1_0104
39cdc921,Nice_Rllr
39da822c,mBurst_Damage_Far_SJ
39e56f99,mEvent
39e93b24,mRotateRadiusMax
39ed1a34,Sp_Start_SuperShot_Ed
39f79c38,Hair2_L_0003
3a17671e,mAnimUpdateRate
3a1adb6b,mRotateRadiusMin
3a4b749b,mCameraSwitchBuffer[2]
3a4d462d,mRotate
3a5d1d43,front2_L_0105
3a5f5546,mSecondGroupBulletFirstPaintNearRate
3a67ffdc,WalkRightHold_WtrCtr
3a6ed371,Silhouette_DistNear
3a847b4c,mBurstDelaySecond
3a87e5bb,mSplash_B_PaintFarR
3a8d13a4,mBurst_Damage_Near_MaxCharge
3a8ee333,mCameraAlphaStartDist
3a95a624,mBurst_SplashOfstY
3a975e3d,mEachGroupAfter_WallDropPaintTarget2AlphaEnd
3a97d961,mSplash_D_InitSpeedOffset
3aa75bde,mKnockBackKb
3ab8e171,Wait_Plaza_Fes_Drink_A
3aba6e58,mSplashDamageDepletionRate
3abc61dc,mSecondLock
3abe397c,WalkRightShoot_Chrg
3ac25a6c,TouchIC_Chrg_St
3ac4924,mSplashDamageOutsideMinDist
3ac9036f,mRejectStickDownHuman
3acfd64d,mPaintGauge_JumpGnd
3ad42b1a,WaitScale
3ada1263,mInitVelMaxCharge_Special
3ada6626,mGndColPosOffsetDown
3addff67,mShotOutsideDegree
3aee7f27,mPillarTrackPaintOffset
3afb9eac,mJiggle_ScalePerVel
3b14bb83,mPanelMoveTimeU
3b164a2a,mSplash_B_PositionWidth
3b1c3f9b,Hair2_R
3b1cb13,mBombVelStraightParams
3b2118b5,mInkConsume_Coop
3b21f80b,ConsumeRt_Sub
3b23632b,mSplash_D_WallDropPaintTarget0FrameMin
3b236976,mSpout_SplashCollisionR_First
3b25d80c,mCoopFirstGroupBulletDamageRateBias
3b2b1d5a,mPunchMoves[3]
3b3f968c,mInvokeMotion_NoSquidFrm
3b47d3ce,center1_0300
3b50c995,BaseCampOctaParams
3b517ce2,mMsgOnSpinnerCountNum
3b534854,mIsMeshType
3b55007f,Talk_Iso
3b5ceb1e,mSecondGroupBulletInitVecYRate
3b5e5abd,mCandidateRoutePaintPickRadius
3b88abea,mDynamicsSetParams
3b9106c7,ScaleF
3bbd7a80,mNormalArrange
3bcb571b,mExplodeDamageFar
3bd1659d,mEachGroupAfter_WallDropPaintTarget0Speed
3bd57d7,mStartFrame
3bdafe85,mThirdGroupBulletPiercePlayer
3bfcdb6d,mMark2_InkBarRotateOffsetDeg
3c019224,mScatterSplashGroup
3c082743,mSilhouetteLineWidth
3c0ecb76,mLossLv3CycleFrm
3c1b6d7f,MoveVel_Stealth_BigWeapon
3c34cbc8,mPreparationDurationFrameMission
3c3ea1c2,Sqd_ToHumanStandby
3c44a6e8,mStartReverseFrame
3c518284,mRotSpeedAccYVelMax
3c5a14b6,mShotDelayFrm_Req
3c620df5,mChargeKeepSquideMuzzleOffset
3c746e2f,Wait_Shop_Change_Shs_M
3c78b38b,mHitWallSplashLength
3c7c2841,mEnvParamsBuffer[2]
3c7ccfab,mHalfSphereThresholdY
3c854056,WaitDamage_BBll
3c85e34b,mBoneRestLength
3c8835ca,nape1_R_0005
3c8b7622,mFirstGroupAfterGroundCrossBoundRateOffset
3ca96ff7,mEachGroupAfter_WallDropPaintTarget1Alpha
3cb4e373,mEventContinueFrame
3cb66ad5,mCrossPaintRadius
3cba70c4,mWinceFrame
3cbdf504,mBarrierCureSpeed
3cc0d496,mColScaleLanded
3cc105ab,mAnimNameFront
3cc31408,Win_Glng
3ccc2974,mBombFindTimeFromChase
3ccd4224,mNewsEndRegion
3cdec1b4,mBoostStepSensorRadius
3ce0a715,mChaseSlowDown
3cf0d8b4,Dying_ChaseFrm
3cf44bcf,amiiboPose_StandingVss_02_Rllr
3cf7bcc7,mIsEnablePassClosePath
3cf813d3,mOceanDistUVScale
3d030211,mAirKd_AfterLock
3d05c9ea,mGroundVictroyLiftBoundSpeedRate
3d12ddb2,mDetectUnderBossRadius
3d171734,mDashActionStandbyDistance
3d2b59e1,mLocalTransform
3d2d4267,mImpactToPlayerX
3d3071fe,mBurst_SplashPitH
3d3398a6,mLeapStampJumpHeight
3d361d85,ToHuman
3d3f95cc,mAttackableRangeInXZ
3d4268ab,mCompassAttLerpRate
3d4889e3,mBoostStepVel
3d4ee3a9,mPillarShotStFrame
3d4f083a,mTurnDecCoef
3d517f72,mSplashDamageInsideDistanceLineXZ
3d65578e,mHalfBreakLife
3d6bb62b,mEyeAnimInterp
3d86a8f6,mBurst_SplashNum_Ch1
3d8edee4,mFrameMaxAttack
3d97191d,mExplodeStStateFrame
3d9cc3a4,mPlayerInclusionRejectCoef
3da28df8,mSunSingleScatterRate
3da32131,mInkBarHeight
3dc28a2e,Wait_random
3dc90eb2,mActionSpeedMax
3dcbe2f5,mTakopterShotFrame
3dd722e,mTailSolidFrame
3ddbe6b8,cSecondDemo[11]
3dde40c0,mVisibleOffFrameInDie
3ddef20a,Patrol_R
3dfcd49f,mDailyRewardStartScale
3e0bb7c2,mPlayerMotionBuffer[0]
3e1dc32c,mAnimSpeedMul
3e3f82ba,mSplash_C_InitSpeedRandomXRateZ
3e57a6ce,mJumpAttackSwingDonwFrame
3e6483ef,mBreadSchedule_Start2
3e873b3d,mRailable
3e90fe59,mPunchPattern[3]
3e96b2e3,mWallAttackTrigFrame
3ea5d657,mAccLastHit
3eb0dd74,mBreakTime
3ec449ca,mPunchHitSphereOffset
3ec899db,mAirFall_DelayRate
3eca243d,mBarrierRadius
3ecd0198,mEscapeArea
3edae3d0,Hair1_R_0004
3edde197,mDontClimbCeil0Frame
3edde223,mBurst_SplashPitH_Ch2
3ee2e703,mSpringEnable
3ee8be42,mScaleWeapon
3ef57bb2,Shoot_Charge
3ef75b6e,mGndColOffsetY
3ef974a9,Silhouette_DistFar
3f02c7b1,mRotatePathFreq
3f1030f6,mBurst_SplashPaintR_Ch2
3f135564,mContinueFilter_Volume
3f201cd,RespawnTime_Save
3f259b98,mWaveMovableParams
3f27c76d,front1_0101
3f339631,mBgmLast1MinState
3f36811,mBomb_KnockBackImpact
3f382cac,mEnemyBombDamage
3f3f35dc,mStepSink_AdditionalColSink
3f40979a,mInitPaintPos[1]
3f44a3a2,mBarrier_OffsetY
3f472d4c,mPaintFarRadius
